50	6	18032826428725343698622313454749926373/1848070763629472943427087564761654890328475810562930590969311494666190848
50	2	3065156473441166961552861200993578433/320025379457650546247870633557801674647081872781499353585706711210000384
52	52	122865969029944545031072187861978306461474223/1880092556285643304196260123947037740378612891426704699019721748273896414511104
52	48	2225447828076287850038182910645549407361113/129457318232089750468959405474300978522919789553683986926200462414899258064896
52	44	15597779253114941206579165914250494809211/3824325431586421759799246921227918217654229027630382443711233290124834897920
52	40	7129018166681293984494011284609586793125/3333948218987840259954020904715628704261469015216486630364389666633021390848
52	36	1505486454490708101886281823385082171699773/1048989614584263961085372676954024941588014697211453786972757082589734916587520
52	32	5111129143292299583059836817680108806645/4696502662351085115078048129751026437869885822707832662186522116012348801024
52	28	52347630101521909294857335680515037780935/58941378637055160258965699543227496353750258667953536264449033598654402789376
52	24	1592572711470894510575901502854329822592481/2090696628603336447497403465940780511898446675153871375613979519692530358681600
52	20	462355428300300684384757158061162756875/682281306542363869197906811739997278489501629884011937026805146306870247424
52	16	96415874448273829480178106051006712317/155419082215198549049070843953828062731843378109433951758119620971342069760
52	12	2323053160825312033183332358894638488335/3995088408100156387135063167739453991485910835191975896771874888547550887936
52	8	2335833912329782436677905791384920605/4199047823052119940764518985264463362159621614080135822117463997393403904
52	4	217939248925740379781382173105741134161/402046698933463204767695255195578992741815449064757706430635986823822704640
52	0	76057936484168289479573546905396831230625/141507542187066087937698445264054513288748074179032258171113450735993129795584
54	54	40928911362590636275116970044513265006016308939/10522842564086287353901483078634891986903994870053163809758684139772993064161771520
54	50	122865969029944545031072187861978306461474223/120325923602281171468560647932610415384231225051309100737262191889529370528710656
54	46	2225447828076287850038182910645549407361113/9205853740948604477792668833728069583852073923817527959196477327281725017948160
54	42	43327164591985947796053238650695818914475/342659558670143389678012524142021472301818920875682266956526502795185206853632
54	38	4427690602962418067889540528645322165474075/52306789886017224101312913119927029545258796161019346813305532964043563032641536
54	34	541129638855712109011872148922016075240319/8454079264205031034525077574266512121835259189378234964639701524871345105534976
54	30	378501779329616945819664544903456383004301/7268478302169533909008062850989224916208812385979831203733032045726747817148416
54	26	19309225463310245146633409311286327712506427/433808546768725979505987548638154373163601903796138026906344887286096404529807360
54	22	241288225095983228126183741006107072177635/6116780993399475777820974711781026411954312558164469396082042937614717392257024
54	18	94484030492143255730246024286197478981725/2627665982467155720242667928131829518662626512456825267118763914059024049373184
54	14	23649236299794619057356548950551709242021/705072572387130630262866905724684243830725597095699018872709071239422314283008
54	10	15930668765649472699016975607238685925993/499195808707371921897257416768967965412334763406844988244257128930893977616384
54	6	5646035472925142094060790505324794197/182700072870188681059034881382573963204162508805510415533079224044690079744
54	2	360525576118291353238717024555121337661375/11851693409840201735424027810757355779640332533710553573244859873987375216459776
56	56	44161067222301467369681408143807563384649363255675/190414216261722561021754953147917568377423580578024804093231372601673569911961198526464
56	52	40928911362590636275116970044513265006016308939/673461924101522390649694917032633087161855671683402483824555784945471556106353377280
56	48	1105793721269500905279649690757804758153268007/77008591105459949739878814676870665845907984032837824471847802809298797138374819840
56	44	7948027957415313750136367538019819312003975/1060514350957279235841715449645473616059758916023779220899434188102854722067628032
56	40	2069971952676202496705595804705704554723241/413541135949338765142835686278828199715109463365394827321247985087674946785640448
56	36	71616690698846943109429938562930987006375125/18969929131995579940742816491493536048413856741063016444292139954959798859837997056
56	32	200365247494947439605775786624925296059360611/65419202451739294696252236647415046528237932927261396380921035799731717762103377920
56	28	6282728141702896879699856122404028070855898389/2407320013678549630663470416247631292248358662236520094676380213544698877039555379200
56	24	14627554228645471467100787573519203988092725/6345999312731077185916160711506715401707547849817790565029959494013753117693181952
56	20	246540676522096958016328070871350387204534233/117787613294073670036910251861684518012786103472983570676553975062209052089956433920
56	16	115876932945542589438407729522770138509849625/59603209182092889667752844894449650454481269675399617174830336664500102563297755136
56	12	187128478692415674144421889327575135908129/101654419227683009549986964869317112956693624548302979424285088073200228169154560
56	8	577599634654024339139458380994170381575503/325799256655182813216107291133960436556856585508846816043050344383672780964495360
56	4	46699715670632302327355121059681073254375/26928529140482850078653269236740341584587920497861791166251612990394960233627648
56	0	138424396723686978721874524390500603497394225/80401888092355928573116604668177901609080015908692395440893129385130353468463120384
58	58	334662257538219120722089403092814984091614840215887/24159221263241711601918102125714734289570654995443427775478057660619355396549182241112064
58	54	44161067222301467369681408143807563384649363255675/12186509840750243905392317001466724376155109156993587461966807846507108474365516705693696
58	50	40928911362590636275116970044513265006016308939/47890625713886036668422749655653908420398625541930843294190633596122421767562906828800
58	46	438807032249801946539543528078493951648122225/985709966149887356670448827863944522827622195620324153239651875959024603371197693952
58	42	34554528426540521447542866053593445648096001551/116469928079532234797080557541864494410146963193395529156059460274207916996355180986368
58	38	33481233081397879566891663449012312127002535/149977585304293525491801742223788360430013032047183190708505935925130114034258935808
58	34	5303533544008941788900296158787768944913711725/29358552140281159355564155268289632517108863378168799267966308235748692344534732898304
58	30	3325850624230528164519675723523832039497310245979/21666839852016054403398740777623863410152403385508974481361047056871144922808638767104000
58	26	317295470227322200310878861509114362658939605/2347710184768414115999422577369118517392685019171615787570107941590258714370004484096
58	22	996398149684359718823825099437959746226280737/8146769941237825206202017139289562172168560251436674193600813882197420472972706054144
58	18	1634389018362913436619156034926302889711717517/14442001259467053774630848565104223850662447718455922434110533700259063565724342550528
58	14	61126354928230132361601114590137073026831275/572889453823486236220452252758373197042340115854390459585182430064645674454554247168
58	10	29400511527155803864176836545206284983357689/287493162236331015783425585388512967046535265758109675247685637225834890354124390400
58	6	2866479196507343385845388077159495088420059875/28812122422152423123329091512890017998992923510791969946130365815638979119151340060672
58	2	17930433780803313250973259708742746375551625/182683141689035654933583778502046477309844452657494391271850942526839410224929964032
60	60	38960951898152022615880236723827877632460671413215455/47014663534921362021793708706204456477819395321302247516428621497655456088308320477890215936
60	56	334662257538219120722089403092814984091614840215887/1546190160847469542522758536045742994532521919708379377630595690279638745379147663431172096
60	52	26496640333380880421808844886284538030789617953405/519957753205343739963405525395913573382617990698393065043917134784303294906262046109597696
60	48	204644556812953181375584850222566325030081544695/7723800115135539993883221064463862350041890327402606406487065386382624182672545613348864
