72	12	1721/3674370309918428586300858721893333600
72	8	1544969/3166892602773815181959725226912222243200
72	4	281/562268717469647113480032459043457304
72	0	1585081/3146440232589364513355819109272680816656
74	70	269/9806343015118936849425360367569598199400
74	66	4829/10738175079870508313170393428115501695000
74	62	26419/18878495598812344162605607879723994717160
74	58	4289/1483054962916186891071115595113483764360
74	54	4031/824209304119998859737423535477393560000
74	50	26069/3557715726118247069164907234279445906624
74	46	640559/63331072744858157966851952956259776008000
74	42	157979/12011178207461507654686008805491271192512
74	38	3079/188462073771414984717442624803617142432
74	34	1084319/55426013222190122348891743212897432444000
74	30	111101/4888468473363098140759276642535875353120
74	26	1/38863256093818699340061626541660000
74	22	121/4247744254600618977540332531260079808
74	18	312419/10107284998405689802718738468076314446272
74	14	1/30362019704545004724661912882152000
74	10	1705511/49426696988169861827708004212222707644480
74	6	1559/43820537697533226455427630917354466000
74	2	1768895/48972972148680709527697328658739653671856
76	72	491/267286282409805725465882253854265722611500
76	68	269/8914857286471760772204873061426907454000
76	64	12731/135301006006368404745946957194255321357000
76	60	911/4674675100658294745026150522598322501392
76	56	4289/12983674066728789729882894020890517974500
76	52	528061/1064308967222010163932205351575917189424000
76	48	36019/52453501090204924737687734864376446059200
76	44	845821/944537713509027384534191984090502945033600
76	40	3305/2962255377587541545502359452270388242512
76	36	1166941/870617632606603901623063166453902699790400
76	32	1318921/844059001355066720341694260927838042647200
76	28	241/135709941621881808890328046072278484800
76	24	11/5572389311866612427533245331629274800
76	20	8305/3859928834706227422684898068876146709632
76	16	2069/898103206505462865178911412172398084800
76	12	30721/12661087713143379089536879607763963561600
76	8	1721/683921026162231990459222951805246897400
76	4	1962781/763343897864051545269776175449990553184800
76	0	1974025/762242986926763115561727490805548423367056
78	74	1/8144066479795471986224409095683902609240
78	70	491/242987529463459750423529321685696111465000
78	66	7801/1235599219904986043027595406313769373124400
78	62	439/33503106249195985937091627495720365288400
78	58	911/40925292313815595380144669837354227891400
78	54	561859/16765936355767492803558961802757933956089800
78	50	729611/15691734773145021647718412234773138049200000
78	46	47561/782306501973913448944942788548700138368640
78	42	3539/46589299947913935119502333641493949506720
78	38	250519/2736881445058805197508291051837418938213280
78	34	1419419/13258262805123425130431219077712289685379520
78	30	2861/23432123664799955580025944849040072488000
78	26	2651/19458704808012631303594174581644745776544
78	22	151/1012726986083819658240136029347284167840
78	18	11/68596353301195661000511065014011461760
78	14	2050379/12081056428151556043853187044399795073344640
78	10	31/175192449197558110222385052556542558000
78	6	2166739/11913750249834306922393409138303633048364720
78	2	438079/2376223076654281777257207157571952574868960
80	76	1201/146586513269117099686648617976882852507350312
80	72	1/7403696799814065442022190086985366008400
80	68	491/1161312813228811083058660827090947622381000
80	64	269/305957902071710829702071243468171463821280
80	60	439/293309029428822536059744117120772860905000
80	56	911/403413755823984901469623142427282716627760
80	52	776309/247190087296572009283241103502200308326965000
80	48	33221/8070035026188868275969469149311899568160000
80	44	12139/2353822210350921936090224919662706592797408
80	40	1341281/215223494116108848231876423743264008262184000
80	36	304721/41678794577609804864911975160838408401933664
80	32	3079/368065802427692770275882282524382983740800
80	28	2861/305436708996598849852497820174873622022240
80	24	181955/17682141690412708845602781651036804115133376
80	20	79/7109044114135187256119181486797438124000
80	16	991/83885521578276350672371210820854850834688
80	12	2069/167166511479471190494075909451846162873200
80	8	39029/3051813009915256443457527784279437618002400
80	4	483601/37086466993928656323582606344641279333137744
80	0	2430481/185191474597550300454256023414008449660840000
82	78	71/130089924123714561552487121811007086410962800
82	74	1201/133260466608288272442407834524438956824863920
82	70	1/35384564705318257595319846415730059612560
82	66	491/8339332011185938634535526320253090545478800
82	62	269/2678564030309453424826185511636145305926000
82	58	439/2891241344634813900907029380451288012102000
82	54	164891/779157465575427248799983671880386426409898000
82	50	1025071/3686663587680302538452910172232816027047878000
82	46	8479/24281311269974153665637549822782568406552000
82	42	1432999/3386888624893826563596490301070227819636270400
82	38	1631479/3277546353253886174502575253004563325821259200
82	34	12559/21984044570716906750335197474777789357432640
82	30	33869/52774938326330850160439734469622978572524224
82	26	432011/610611316748896344794523924271580087534642112
82	22	241/314236477007396771278717513908180406111680
82	18	991/1210494397567733024870977530670209797380800
82	14	11/12768034896782696104793343306251881287840
82	10	2604871/2912002982388290240693312920513569321308580960
82	6	8711/9500028126360825313177397300853048152616480
82	2	2683039/2890342063292010664894595838600585535072476000
84	80	229/6308754898259349647620444593025912431844339460
84	76	71/118263567385195055956806474373642805828148000
84	72	1201/636893126617543260707507788451284117790556528
84	68	1/254094874169618725970201563785337761408288
84	64	491/73008196914408732427815703271878648502085000
84	60	269/26403466281837335341846682499295254950378400
