54	14	1/63793150621381451517800553000
54	10	1/62630119031821571993530447680
54	6	1/61889188973064822508315176000
54	2	1/61528448373436602033046081056
56	56	1/49263609265046928387789436527216
56	52	1/3136262529306125724764953838760
56	48	1/1998044274333722260160012200560
56	44	1/1605089572315793984872017001800
56	40	1/1394851578416156074970712116160
56	36	1/1262022305750211715198352463600
56	32	1/1170585586968619467719820146400
56	28	1/1104503627893985794993228326000
56	24	1/1055458962078319558165118328000
56	20	1/1018695286466431872714745088760
56	16	1/991313396042509076863166240400
56	12	1/971478550891323247399648421400
56	8	1/958018026297033532074951907200
56	4	1/950205348033121908244332335520
56	0	1/947643281785750058662812291136
58	58	1/774327632846470705223111406467256
58	54	1/49263609265046928387789436527216
58	50	1/31362625293061257247649538387600
58	46	1/25175357856604900478016153727056
58	42	1/21859791318205575222542707738800
58	38	1/19760397360895544395418421645600
58	34	1/18310796363430344522332459380960
58	30	1/17258633654024517793305040620000
58	26	1/16472882678876016713899005319200
58	22	1/15878448797148836882395824258000
58	18	1/15429361356421395031176548420400
58	14	1/15096286859733066799087645889520
58	10	1/14860165976084667855480788106000
58	6	1/14708770097080454829124094948544
58	2	1/14634786642356287851763135629120
60	60	1/12178349853827309571919303301013360
60	56	1/774327632846470705223111406467256
60	52	1/492636092650469283877894365272160
60	48	1/395169078692571841320384183683760
60	44	1/342864397475666739843458093616096
60	40	1/309680377007912315652688359633000
60	36	1/286705401708993535046252735876160
60	32	1/269966869460832002572850362668000
60	28	1/257400193354308522517292320104000
60	24	1/247819985007208310269392388846200
60	20	1/240498142600090570324006928820000
60	16	1/234967131513502958617631437373520
60	12	1/230919486747695527717269524080800
60	8	1/228153081619486600474481700054120
60	4	1/226540202691786150445142043566464
60	0	1/226010128688605726183632661070400
62	62	1/191645966716130525165099506263706416
62	58	1/12178349853827309571919303301013360
62	54	1/7743276328464707052231114064672560
62	50	1/6207214767395912976861469002429216
62	46	1/5381826500289311743696660787312160
62	42	1/4857245630905278814448989659561360
62	38	1/4493180742769345961651732927038800
62	34	1/4227066820068494426963982644328000
62	30	1/4026363024530123009800796837505600
62	26	1/3872358791197906154929265345094000
62	22	1/3753530767068242828056878871998000
62	18	1/3662443143024236399505591230316000
62	14	1/3594161260700618378854678508440800
62	10	1/3545383853199618668885811426387216
62	6	1/3513947462207819265427487380320720
62	2	1/3498539583442116165741479342762880
64	64	1/3017467217880703353213932318284164000
64	60	1/191645966716130525165099506263706416
64	56	1/121783498538273095719193033010133600
64	52	1/97565281738655308858112037214874256
64	48	1/84536353498820529113446673080702656
64	44	1/76242542087431916369036027820255600
64	40	1/70474218426589318071459886333272096
64	36	1/66245613515189075075634523924290000
64	32	1/63043682287878688310719969723977600
64	28	1/60573079030798762338620811246591600
64	24	1/58651516194167116615595305519260000
64	20	1/57160911395639240781551898250712400
64	16	1/56022351634402351249354300637640000
64	12	1/55182355889290160843348830699594416
64	8	1/54604971824493272148138736669656096
64	4	1/54267119674982824616330901168992400
64	0	1/54155888003476026152703587761735936
66	66	1/47533812913980349072792166510047556550
66	62	1/3017467217880703353213932318284164000
66	58	1/1916459667161305251650995062637064160
66	54	1/1534472081582241006061832215927683360
66	50	1/1328746217964543730162859173497811296
66	46	1/1197598341233290829107161201976620960
66	42	1/1106209974286739441136195458192072160
66	38	1/1039042963981765586951011144657216800
66	34	1/988006007283677062556606328242268000
66	30	1/948436573242645560909801897465133600
66	26	1/917451898770577745362736263910364000
66	22	1/893178803756887804460351366907588000
66	18	1/874358605142782062547849194585996000
66	14	1/860129838760190766181753029123232800
66	10	1/849902609508554443074483700176659296
66	6	1/843283678176287725046379012115132320
66	2	1/840031671872099723845913605622381280
68	68	1/749146650746521593754190788877936298300
68	64	1/47533812913980349072792166510047556550
68	60	1/30174672178807033532139323182841640000
68	56	1/24147391806232446170802537789227008416
68	52	1/20898048349167663225413524464538925760
68	48	1/18823904754497702843973838291218993360
68	44	1/17376063205530292393227538894133518656
68	40	1/16309506031150645606495189447703628000
68	36	1/15496583634242332468240794786030490560
